id,comment
10161300116610620,Triết ThiênViệc HKMH Mỹ vẫn tiếp tục vào biển Đông cho thấy Chính sách của Mỹ về BĐ vẫn không thay đổi so với TT tiền nhiệm 2 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Alan TranTụi bắc cộng lại sợ Mỳ thừa cơ đánh úp tụi nó địt mẹ bác chít không yên bụng1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 10 tháng 4Châu Thìncó nhiều đứa còn chạy theo đứa đu càng kìa con bác dũng Còn con bác phúc cũng đi học Mỹ đế quốc mỹ Còn đại biểu quốc hội bỏ2 5 triệu usd mua quốc tịch Síp Sao lại bỏ thiên đường đi hết vậy Đã chỉnh sửa 2 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Việt Tân đã trả lời 1 câu trả lờiPham Quang Trung1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4L A V Lê ViệtMấy ông làm như lần đầu Mỹ đưa tàu vào biển Đông ấy cứ nhốn nháo hết lên Vào thì vào làm gì đk nhau Tàu Mỹ thì kệ tàu Mỹ tàu TQ thì cứ kệ tàu TQ việc ai thằng đó làm Việt Nam Đài loan cứ tập trận trên biển Đông có thấy ai nói năng gì đâu mấy ông cứ coi Mỹ là chúa cứu thế hk bằng Thích Bày tỏ cảm xúc Trả lời Xem thêm 11 tháng 4 Xem thêm bình luận
10161300099070620,Lú ủng hộ người dân Miến Điện với 3 ngón tay Lú ngon nhe ::Vietcong la dang Cuop ::Lời nói ko mất tiền mua Lựa lời mà nói cho lòi ghế ra hahaha::Văn hóa nhà sản::Bưng bô ăn luôn cả ::Ăn hại muôn năm ::Ghế ít đít nhiều hót tí xong 1 2 kì lại bộn thu::Mỗi liếm đít mà cũng đc thưởng to nhỉ::Đăng 13 tiếng được 150 like ::Nhờ bưng bô húp:: ::Thằng hèn này thuộc hàng siêu nịnh
10161299383405620,Mồm thì suốt ngày kêu đây là xứ độc tài người dân như con rối ko làm gì dc Xong h kêu sao chính quyền ko chế tài quản lý chặt ::Cứ đến tháng tư Rác này cũng tự di tản sang Mỹ thì đẹp biết mấy nhỉ ::Ý thức ô nhiễm nặng hơn môi trường::Nền giáo dục của cs mà ra ::Khỉ đít đỏ ::Cs chu ai::Da Lat mong mo Nay thi Da Lat nam Mo Oi Da Lat cua toi Nay con dau ::Chế độ Cs::Tân xàm hết chỗ nói vậy mà cái đám three que sủa như lên đồng vào đây mà xem bit ly baiviet194::Quản lí rồi gào thét đòi tự do dân chủ Ý thức không có thì làm gì có cơ chế nào quản lý nổi::Hô i xưa lu c năm 90 đươ c gia đi nh cho lên Đa La t chơi lu c đo mo i thư co n hoang sơ cây cô i rư ng râ m thiên nhiên nhiê u đu ng châ t Đa La t luôn nghi la i thâ y mi nh cu ng may mă n hơn nhiê u ngươ i thâ t ::Dân nó vứt bừa bãi thù tự chịu Cơ gì trách chính quyền Tuyên truyền hết rồi phạt rồi mà không có ý thức thù tự nhìn lại bản thân::Từ ngày giải phóng nhiều cái hay cái đẹp cũng giải phóng luôn ::tham nhũng đả giết Đà Lạt::ý thức quá tồi::Dân chứ ai Xả rác như vậy đô i thừa ai ::A MI ĐÀ PHẬT::https youtu be NQaP30zxWbo::Ơn đảng::Phá hết đi ::Dân nào vào đó Phải dân gốc hay nơi khác đổ về Rồi nó cũng ô nhiễm thôi chưa kể trên núi mà mưa còn ngập do quy hoạch và phân lô vô tội vạ::Giết cả dân tộc chứ riêng gì Đà Lạt::Ai giết chết nc Mỹ::Việt Tân chứ ai
10161299363725620,Thằng nào lên cũng như nhau chúng nó như con tàu hỏa bắt buộc phải chạy trên đường sắt đã Đinh sẵn Thằng lên sau nó có kinh nghiệm nhiều hơn thằng trước là ăn nhiều mạnh khoé lừa đảo tàn ác hơn Đừng trông cậy và hy vọng vào tà quyền CS CS không bao giờ sửa chửa chỉ có tiêu diệt chúng ::Mình thì chỉ thấy bộ máy lãnh đạo Việt Nam thời kỳ 1975 là mạnh mẽ và quyết đoán nhất ::Ở những nước tự do với đa đảng nếu đảng này trong nhiệm kì này làm không tốt thì dân chọn đảng khác lên vì vậy những đảng lớn muốn lên lảnh đạo nhân dân và đất nước họ phải cố gắng hơn và hơn lên Còn độc tài độc đảng có nghĩa Tao làm theo tao thích dân đen chúng bay làm được gì nào Lạng quan tao gắng cho lon phản động thì dân đen chúng bay vào tù và đời tàn luôn Khi nào đất nước tôi mới thức tỉnh ::Nhìn cái mã ngoài chỉ được tốt nước sơn còn bên trong thì chứa đầy nhiều chủng loại ký sinh trùng ::Một lủ ăn cướp ::Cong san Thi Không thay Doi ::Phản động việt tân thì mãi lưu vong ở nước ngoài ko bao giờ có cơ hội sống ở Việt Nam họ cũng chỉ còn cách chọc gậy bánh xe thôi ::Tôi đồng ý Mấy ông lãnh đạo mới này cũng ko thể làm cho có nước ở cali Kỳ vọng làm gì Đi cạo móng cho khoẻ não::Bố lại đấm chúng mày rụng mỏ ::nóng tin mới::Ai aii ai cần mấy chú kỳ vọng nào ::Thằng nào cũng vậy cứ là lãnh đạo cộng sản là tôi chẳng hy vọng điều gì Thậm chí còn phải cố gắng giữ chặt tài sản mình hơn::thế không có trí tuệ sao có chức lãnh đạo thế Nói cho nó có à ::Để đệ nhất Quốc Sư tiên tri Vũ Trụ Tiger Chen làm nha ::Tân chả có kỳ vọng vị nào đâu A MI ĐÀ PHẬT ::Ai cũng vậy thôi cà phê nguyên chất vẫn 13k::https youtu be NQaP30zxWbo::Thằng nào lên thì vẫn là thằng sản::Bình mới rượu cũ::Lúc nào cũng ngje viẹt tân ko kỳ vọng mà kinh tế vn năm nào cũng phát triển haizzz::Vịt tần thì làm gì có nước mà lo::Thấy các ông đều nghèo khổ nên hơi lo ::Muốn thắng CS hãy làm những điều sau ::Tui chẳng kỳ vọng vào Việt Tân đâu năm này qua năm khác hết quyên góp cái này đến quyên góp cái kia năm nào cũng như năm nào chẳng bik đến năm bao nhiêu mới làm đc chuyện
10161299341935620,Việt NamSao không nói thẳng tay này thích Nho học và thích tiếng Tàu từng có sâch in bên Bắc KinhThích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4::Oliver DoMong thay đổi được nền giáo dục lạc hậu chứ cứ kêu gọi cải cách cả nghìn tỉ đồng tiền thuế của dân mãi mà chỉ thấy rượu cũ bình mới 1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Violet My đã trả lời 1 câu trả lời::Hung Tranthằng này chắc không khá hơn thằng Nhạ ngọng đâuThích Bày tỏ cảm xúc Trả lời Xem thêm 10 tháng 4::Phạm Quốc HùngTheo tôi một khoá 5 năm thì không thể nào làm được tất cả các điều tác giả bài viết trông cậy Còn cần nhiều thời gian hơn thì không thể nói với riêng thầy Sơn được Tuy nhiên cá nhân tôi chỉ đề nghị Thầy dùng khả năng lãnh đạo của mình hãy trả lại môi trường trong sáng nơi học đường Thầy ra thầy Trò ra trò Đến trường dạy và học làm người phải thực sự nghiêm túc Vì đây là trường học chứ không phải nơi vui chơi giải trí nên càng nghiêm khắc càng tốt Những giọt nước mắt của các em học sinh thậm chí là cả thầy cô giáo vì sự nghiêm khắc đó cũng chính thể hiện một bước tiến trong ngành giáo dục đầy biến động của nước ta 2 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4::Cấn Thị BươngTội nghiệp việt tân quá lải nhải hoài mà ko lừa dc ai hihi 9 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 41 người trả lời::Son HahongĐừng mơ thay đổi Thứ trưởng BGD Đào tạo còn Chít bí ẩn thì GD Vn vẫn chỉ thế mà thôi 1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4::Oanh LeChưa biết tâm tài ra sao nhưng nhìn mặt đỡ xôi thịt hãm tài như Nhạ ngọng 1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4::Bacho BachoCon cha u ba c Hu ne 1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 13 tháng 4::Hoàng MinhDuma bài này có nhắc tới mấy bò đỏ đâu mấy thằng trên kia tự nhột àThích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 41 người trả lời::Diệp Minh LuânA MI ĐÀ PHẬTThích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4:: Xem thêm bình luận :: Xem các bình luận trước :: Xem thêm bình luận
10161299487750620,Nguyễn Thúy Hạnh là người phụ nữ rất đặc biệt Chị không chỉ giàu lòng nhân ái sẵn sàng giúp đỡ những người thiếu may mắn qua Quỹ 50K do chị khởi sướng và điều hành nhiều năm Chị không chỉ giàu lòng yêu nước mà sự miệt mài tham dự bao cuộc biểu tình chống lại cái ác và quân xâm lược Trung cộng suốt nhiều năm ròng Bị bắt đánh đập đàn áp trù dập sách nhiễu rất nhiều lần nhưng vẫn không sờn lòng Đối diện vơî kẻ hung ác chị đã chứng tỏ bản lãnh và sự thông minh nhạy bén qua lần đối thoại với côn an Hà Nội sau lần biểu tình chống TQ hồi gần 7 năm trước Rất yêu quý cảm phục và kính trọng chị Chị không hề thua kém những người dân Hong Kong từng đứng đầu sóng ngọn gió biểu tình chống nhà cầm quyền nô tài của TQ Chị có thể ngẩng cao đầu khi nhìn dân Myanmar đang đấu tranh chống lại chế độ quân phiệt đang khiến cho thế giới ngưỡng mộ Tự do cho Nguyễn Thúy Hạnh ::Chống phá nhà nước tài trợ khủng bố còn đòi thả tự do::Những việc cô làm đều giúp ích cho dân cho nước nhưng nó lại làm Đảng sợ Nên nhà tù là nơi Đảng an tâm dành cho những ai yêu nước thương dân ::Với những hành động chống đối của mình vào ngày 07 4 2021 Cơ quan An ninh điều tra Công an thành phố Hà Nội đã thi hành lệnh bắt bị can để tạm giam Lệnh khám xét đối với bị can Nguyễn Thúy Hạnh về tội làm tàng trữ phát tán hoặc tuyên truyền thông tin tài liệu vật phẩm nhằm chống Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam quy định tại điều 117 Bộ Luật hình sự năm 2015 Đây cũng là sự trả giá cho những kẻ vì lợi ích cá nhân mà bán rẻ nhân dân đất nước và cũng là lời cảnh tỉnh cho đồng bọn của mụ ::CAHN đã vi phạm Điều 156 Bộ luật Hình Sự Tội VU KHỐNG 1 Người nào thực hiện một trong các hành vi sau đây thì bị phạt tiền từ 10 000 000 đồng đến 50 000 000 đồng phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 01 năm a Bịa đặt hoặc loan truyền những điều biết rõ là sai sự thật nhằm xúc phạm nghiêm trọng nhân phẩm danh dự hoặc gây thiệt hại đến quyền lợi ích hợp pháp của người khác b Bịa đặt người khác phạm tội và tố cáo họ trước cơ quan có thẩm quyền 2 Phạm tội thuộc một trong các trường hợp sau đây thì bị phạt tù từ 01 năm đến 03 năm ::Trang đầu bản sao kê các tài khoản mượn cớ viếng thăm thằng kình già để chuyển tiền cho nhóm phản loạn qua tài khoản mụ nguyễn thúy hạnh ::Ko thấy chống phá nhà nước ở đây::Tui vào tương tác vì thấy kênh lắm người theo dõi mà ít tương tác quá::Mâ y ngươ i vê biê u ti nh đi Chư đo i bă ng mo m a ::Bà này sắp sửa được tân lấy làm ảnh thờ v Để rồi xem ::Ngưỡng mộ ::nhung nguoi yeu nuoc la ke thu cua cs::Liên quan đến Kình bắn thì ok hơn bắt::Chị ấy không có tội gì nhưng bị bắt vì mục số 2 ::Mẹ TNLT là cái củ khỉ gì là TÂN NGU LẮM THẾ à Viết thì viết mẹ ra đi còn bày đặt viết tắt chơi chữ ::A MI ĐÀ PHẬT::Con này Bán Dâm bất hợp pháp lên bị bắt Admin óc chó ngu vậy ko hiểu ah
10161299325235620,Xã hội hấp thụ bởi những chuyện cổ tích nên ảnh hưởng về sau chực ăn mày tình thương hại ngồi khóc sẽ có bà tiên hiện ra giúp đỡ Nghèo như Chử Đồng Tử hai cha con chỉ có một cái khố che thân không học hành chỉ đi bắt ốc nuôi thân thế mà lấy được Công chúa sau lại thành tiên bay về trời Cái quan trong không phải thành tích nghèo ham học mà làm quan có giúp được đất nước nhân dân hay không ::để coi ông Vương Đình Huệ từ dân nghèo lên làm lãnh đaọ mấy tháng sau xây biệt thự dân nghèo như ổng có trèo lên được chức này ::Nghèo khi làm lãnh đạo mới tham nhũng Ông Trump thì ngược lại tỷ phú rồi mới làm lãnh đạo ::Ông nghèo gì đâu chỉ qua là giỏi kể chuyện thôi ::Bà này chửi chế độ rõ ràng Đảng lãnh đạo tài tình đất nước ta độc lập tự do hạnh phúc mà thiếu thức ăn chứng tỏ đảng đầu tôm a không biết đều hành kt kt thị trường định hướng xhch là quyết định sáng suốt ::Làm như CHỊ DẬU BÁN CHÓ không bằng ::Nói chung là tầng lớp lãnh đạo của Cộng sản Vn ta đều xuất thân từ thành phần lương thiện chất phác từ dãy núo trường sơn Pắc Pó khỉ ho gà gáy Nhưng qua thời gian đào tạo của đảng thì họ trở nên ưu tú với sở trường và sở đoản mua quan bán chức cầu vinh Và chặn họng bẻ cổ đập nát ý chí người dân để chế độ tồn tại ::Nguoi ta da tang cho ong may cai Biet thu roi Toi nghiep ::Tại nó đôm mê nàm nảnh đạo ::Viết bài theo kiểu chả có nguồn bằng chứng thông tin rõ ràng Là nhục nghề nhà báo danh giá quá đi::Cái nghèo vương đình huệ làm xúc động HƯƠNG TRÀM nên cho huệ hai đứa sinh đôi nghèo như huệ nên NGHÈO::Ông nghèo vậy mà sao có người đăng tin con gái ông sn 2000 đang du học bên Ohio của Mẽo quốc Thật là bêu rếu lãnh đạo hahahoho::Truyện cổ tích ở đâu vậy::Th nao len lam quan cung phát ngôn xan bay::thì toàn mấy thằng bần cố nông dốt đặc cán mai thôi::Lãnh đạo mà cứ toàn nghèo từ nhỏ ntn thì ko biết có đủ chất đạm và dinh dưỡng để phát triển sức khoẻ thể chất và trí óc không nhỉ ::Đại tài ::A MI ĐÀ PHẬT::https youtu be NQaP30zxWbo::Việt tân bớt xàm đi sắp 30 04 rồi đấy::Lại khát nước rồi
10161299291355620,
10161298718795620,
10161298547885620,
10161297583475620,Oliver DoChẳng qua là đổi chỗ cho nhau sang vị trí khác thôi chứ vẫn rượu cũ bình mới thôi 2 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Nam PhungNo la Tươ ng công an la i co luôn ca i ghê dư a cu a thă ng ta u cô ng Mô t ba n châ t ma u la nh cô ng thêm TAO LA NGƯƠ I VIÊ T nhưng NHA TAO Ơ BÊN TRUNG QUÔ C Không riêng gi ca c Anh Chi bâ t ma n vơ i chê đô đô c ta i xưa nay cu a Ve m ma NGƯƠ I DÂN CA NƯƠ C pha i khô n đô n vơ i no sau na y Hai đơ i thu tươ ng Nguyê n tâ n Du ng la thă ng THAM NHU NG không biê t dư ng đê n Nguyê n xuân PHE T Chi la CON KE C NO I PHE T du m cho viê t cô ng Ha nô i Thi Hoa ng minh Chi nh Chi nh no la con dao se că t cô không riêng gi ti nh đô ng chi cu a no ma co n co ca ngươ i dân đen không viê t cô ng nư a 5 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Yên Bình đã phản hồi 3 phản hồiLayla CollinsXin lỗi chứ ngoại quốc không sống ở Việt Nam thì làm ơn đừng bàn chuyện hộ Việt Nam sống thực tế một chút không phải cứ ngồi đấy mà phán này phán nọ là ok đâu Về Việt Nam mà sống đi cho hiểu thế nào mới là một chế độ chăm lo cho đời sống nhân dân đúng mực nhất Y tế dự phòng tuyệt vời nên mới khống chế được covid có sự quan tâm đến đời sống nhân dân thì tình trạng thiệt hại sau thiên tai mới hạn chế nhất có thể cuộc sống sau lũ của nhân dân mới được khắc phục có sự quan tâm thì các vấn đề giải cứu nông sản mới được triển khai thực hiện Không như ở một nước xa xôi nào đó ở nửa bán cầu kia bầu cử quốc hội thì như đi đánh trận dân chủ đến mức mà dân xông cả vào tòa nhà Quốc hội bao nhiêu người đã chết nói thử xem Và thử hỏi có ông tổng thống đứng đầu đất nước nào lại đi kêu gọi người dân đi bạo loạn không trong khi tình hình covid ở bên đấy thì phức tạp như thế Chết vì bạo loạn thì không biết như nào nhưng chết vì nhiễm covid thì khó tránh khỏi lắm Các nước dân chủ có lối tư duy hài hước lắm chứ đùa đâu 6 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Huong Luu đã phản hồi 20 phản hồiViệt NamThích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Joseph Hoanghttps youtu be NQaP30zxWboQuan chức mua Ho Chie u Đa o Si p để làm gì youtube comThích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Diệp Minh LuânA MI ĐÀ PHẬTThích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4TáoNgồi nghe chó sủaThích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4 Xem thêm bình luận
10161298518205620,
10161298421190620,
10161297565680620,CAHN đã vi phạm Điều 156 Bộ luật Hình Sự Tội vu khống 1 Người nào thực hiện một trong các hành vi sau đây thì bị phạt tiền từ 10 000 000 đồng đến 50 000 000 đồng phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 01 năm a Bịa đặt hoặc loan truyền những điều biết rõ là sai sự thật nhằm xúc phạm nghiêm trọng nhân phẩm danh dự hoặc gây thiệt hại đến quyền lợi ích hợp pháp của người khác b Bịa đặt người khác phạm tội và tố cáo họ trước cơ quan có thẩm quyền 2 Phạm tội thuộc một trong các trường hợp sau đây thì bị phạt tù từ 01 năm đến 03 năm a Có tổ chức b Lợi dụng chức vụ quyền hạn ::Một tổ chức chỉ có cái danh với vỏ bọc mà ra lệnh cho Đảng Nực cười ::Free mrs Hạnh now ::Một người đàn bà đẹp có nụ cười nhân hậu đem sinh mạng để đánh đổi đòi hỏi công bằng cho xã hội thì đi tù Nguyễn thị kim Ngân chủ tịch quốc hội của CS lại cho người vượt biên một cách hợp pháp qua nước tư bản giải chết thì hợp pháp ::Chống phá nhà nước mà còn đòi tự do một tên gây rối cho đất nước thì nên đi tù::Con Này nhìn thâ y cũng sa ch se cung xinh dem vào từ đê cho các tu nhân nam no làm thi t hàng đêm ::Mấy thăng ân xá quốc tế như con ::A MI ĐÀ PHẬT
10161297297800620,Cô vu giê t dân mi nh đê thơ Mao va Stalin chu ng vâ n da m la m huô ng chi la pha bo ca nh đe p cu a đâ t nươ c ::Ác quá::Muốn phát triển thì phải đánh đổi chứ cái gì cũng muốn giữ mà đòi phát triển thì chỉ có nằm mơ::Trước sao bảo là rừng mà giờ lại là thung lũng cỏ hoang Cỏ dại thế để làm gì đưa vào phát triển kinh tế tạo công ăn việc làm cho bà con đia phương ngay Giữ lại mấy bụi cỏ dại chỉ tội dân địa phương phải chịu đựng đám phượt thủ và chìm trong đói nghèo::Khu vui chơi miễn phí đã hết ::A MI ĐÀ PHẬT::Ơn đảng::Súc vật phúc niễn::Phá tận ngày cuối cùng
10161296687815620,
10161296692135620,
10161296551520620,Chúng khoá trái nhà ông Huỳnh văn Chếnh cũng là biểu tượng chúng khoá tất cả tay chân và miệng của người dân khi lên tiếng khi đi làm những điều yêu Tổ Quốc chống Trung Quốc xâm lăng VN ::Nhà cầm quyền cộng sản Vn hành động bẩn thỉu hơn shit ::Anh ấy gỡ mấy băng keo ở cửa dán lên hình thì đẹp::Không hèn hạ thì không phải cộng sản Không khốn nạn thì không phải Đảng viên ::Nhà nào của Huỳnh Ngọc Chênh Nhà bị niêm phong là của bà Nguyễn Thúy Hạnh người phụ nữ nhẹ dạ bỏ chồng con sống già nhân ngãi non vợ chồng với ông Chênh Ngoài tư cách hạ tiện là dê cụ của làng dân chủ tên Chênh đã từng là Việt cộng nằm vùng trước năm 1975 Đã chắc gì thằng Chênh bị cộng sản gian xảo trù dập Mà nếu có thật thì chỉ là quả báo ::Kêu gào giết dân thờ giặc bản chất bọn cộng sản ::cộng sản cầm thú::Hèn với giặc ác với dân::Dùng từ tào lao vô bổ là không đúng bản chất tào lao vô bổ cứ như không ảnh hưởng gì đến ai ở đây là có đấy phải dùng từ khác ::Ko phải cộng sản đâu dân ghét lên làm đấy ::A MI ĐÀ PHẬT::Hèn hạ:: thienduongxahoichunghia::Khốn nạn::VẦN THƠ THÁNG TƯ Ngày mười bốn tháng ba Thiếu tướng Phạm Văn Phú Tuyên bố sẽ tử thủ Sống chết với Tây Nguyên Ba hôm sau Phú quên Sáu vạn quân để lại Lên máy bay bỏ chạy Một mạch về Nha Trang Tướng Trưởng họ Ngô Quang Cũng nói gần như thế Cộng quân muốn vào Huế Phải bước qua xác tôi Sông Hương lững lờ trôi Hai hôm sau Huế vỡ Nhưng ngài Trưởng lúc đó Ở Đà Nẵng còn đâu Tất nhiên vẫn nghêu ngao Dù tình hình có xấu Cùng anh em chiến đấu Đến viên đạn cuối cùng Ngờ đâu Trưởng vẫn bùng Khi ngửi mùi có biến Trốn đi theo đường biển Chẳng nhắn nhủ lại gì Còn tướng Nguyễn Cao Kỳ Tuyên bố hay như hát Tôi sẽ biến Xì Gòn Thành Lê nin gờ rát Nhưng đến gần cuối tháng Kỳ bước lên máy bay Cùng chuyến với tướng Trưởng Khuất mấy nẻo chân mây Cuối cùng còn tướng Thiệu Tuyên bố ý thế này Dù mất một tổng thống Tôi vẫn là tướng đây Hoặc dù mất trung tướng Tôi chiến sĩ trung thành Sài Gòn quyết tử thủ Chiến đấu cùng các anh Đêm hai lăm tháng bốn Súng đang nổ đùng đoàng Thiệu ve sầu thoát xác Bay thẳng qua Đài Loan Những lời hứa dở dang Của tháng tư năm ấy Mình nhắc cho vui vậy Không có ý gì đâu From Phèo
10161296403975620,3 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::4 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4::1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::2 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4::3 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4
10161296376625620,
10161296303830620,
10161296261610620,
10161295884970620,
10161295704700620,
10161294629915620,Thanh BanhHèn với giac Ác với Dân các người đã Bán hết đất nước mình cho giac Tàu Tương lai về sau Dân Tộc Sẽ Hỏi Tôi các Người6 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4Nam PhungNo đa no i rô i Sang đê n trung quô c no ca m thâ y như VÊ NHA NO VÂ Y Đã chỉnh sửa 2 Thích Bày tỏ cảm xúc Trả lời Xem thêm 9 tháng 4Hay BuiThằng nào lên cũng đều như vậy mà 1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4Song Timphụ thuộc mịa gì nữa bán hết rồi 2 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4Thuy TranKhong phai la phu thuoc Ma la le thuoc vao TQ 1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4Kyle Adam Ông ấy có tham vọng nhiệt huyết hùng cường đất nước Ông khác biệt với với dàn lãnh đạo trước đây với triết lí hành động với trái tim của Phật bằng bàn tay của Quỷ Thích Bày tỏ cảm xúc Trả lời Xem thêm 12 47 16 tháng 4Nguyễn Tiến DũngLưu vong thì yên phận đi đừng trỏ mõm về Việt Nam nữaThích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4Nguyễn HùngĐồng chí nào lên cũng vậy Bên kia biên giới là Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4Diệp Minh LuânA MI ĐÀ PHẬT1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4Tran Quoct Tuan1 Thích Bày tỏ cảm xúc Trả lời Xem thêm 8 tháng 4 Xem thêm bình luận :: Xem các bình luận trước :: Xem thêm bình luận
10161295659830620,
